"ID","age","sex","job","education","condition","trial","inflations","exploded"
81,31,"female","working","professional","normal_high",8,32,0
81,31,"female","working","professional","normal_high",9,19,0
81,31,"female","working","professional","normal_high",10,5,1
81,31,"female","working","professional","normal_high",11,29,1
81,31,"female","working","professional","normal_high",12,26,0
81,31,"female","working","professional","normal_high",13,28,0
81,31,"female","working","professional","normal_high",14,28,0
81,31,"female","working","professional","normal_high",15,1,1
81,31,"female","working","professional","normal_high",16,37,0
81,31,"female","working","professional","normal_high",17,21,0
81,31,"female","working","professional","normal_high",18,34,0
81,31,"female","working","professional","normal_high",19,27,0
81,31,"female","working","professional","normal_high",20,5,1
81,31,"female","working","professional","normal_high",21,35,0
81,31,"female","working","professional","normal_high",22,31,0
81,31,"female","working","professional","normal_high",23,13,1
81,31,"female","working","professional","normal_high",24,28,0
81,31,"female","working","professional","normal_high",25,35,0
81,31,"female","working","professional","normal_high",26,19,1
81,31,"female","working","professional","normal_high",27,14,1
81,31,"female","working","professional","normal_high",28,13,0
81,31,"female","working","professional","normal_high",29,23,1
81,31,"female","working","professional","normal_high",30,5,1
82,32,"female","working","bachelor","normal_moderate",1,25,1
82,32,"female","working","bachelor","normal_moderate",2,17,0
82,32,"female","working","bachelor","normal_moderate",3,21,0
82,32,"female","working","bachelor","normal_moderate",4,22,1
82,32,"female","working","bachelor","normal_moderate",5,20,0
82,32,"female","working","bachelor","normal_moderate",6,26,0
82,32,"female","working","bachelor","normal_moderate",7,30,0
82,32,"female","working","bachelor","normal_moderate",8,22,1
82,32,"female","working","bachelor","normal_moderate",9,18,1
82,32,"female","working","bachelor","normal_moderate",10,21,0
82,32,"female","working","bachelor","normal_moderate",11,26,1
82,32,"female","working","bachelor","normal_moderate",12,12,1
82,32,"female","working","bachelor","normal_moderate",13,4,1
82,32,"female","working","bachelor","normal_moderate",14,12,0
82,32,"female","working","bachelor","normal_moderate",15,20,0
82,32,"female","working","bachelor","normal_moderate",16,22,1
82,32,"female","working","bachelor","normal_moderate",17,22,0
82,32,"female","working","bachelor","normal_moderate",18,19,0
82,32,"female","working","bachelor","normal_moderate",19,23,0
82,32,"female","working","bachelor","normal_moderate",20,23,0
82,32,"female","working","bachelor","normal_moderate",21,24,0
82,32,"female","working","bachelor","normal_moderate",22,22,0
82,32,"female","working","bachelor","normal_moderate",23,27,0
82,32,"female","working","bachelor","normal_moderate",24,19,1
82,32,"female","working","bachelor","normal_moderate",25,24,0
82,32,"female","working","bachelor","normal_moderate",26,21,0
82,32,"female","working","bachelor","normal_moderate",27,21,0
82,32,"female","working","bachelor","normal_moderate",28,19,0
82,32,"female","working","bachelor","normal_moderate",29,22,0
82,32,"female","working","bachelor","normal_moderate",30,24,1
83,35,"female","unemployed","high_school","uniform",1,13,0
83,35,"female","unemployed","high_school","uniform",2,12,1
83,35,"female","unemployed","high_school","uniform",3,10,0
83,35,"female","unemployed","high_school","uniform",4,11,0
83,35,"female","unemployed","high_school","uniform",5,12,0
83,35,"female","unemployed","high_school","uniform",6,7,1
83,35,"female","unemployed","high_school","uniform",7,10,1
83,35,"female","unemployed","high_school","uniform",8,10,0
83,35,"female","unemployed","high_school","uniform",9,10,0
83,35,"female","unemployed","high_school","uniform",10,9,0
83,35,"female","unemployed","high_school","uniform",11,6,0
83,35,"female","unemployed","high_school","uniform",12,10,0
83,35,"female","unemployed","high_school","uniform",13,11,0
83,35,"female","unemployed","high_school","uniform",14,8,0
83,35,"female","unemployed","high_school","uniform",15,10,0
83,35,"female","unemployed","high_school","uniform",16,11,0
83,35,"female","unemployed","high_school","uniform",17,4,1
83,35,"female","unemployed","high_school","uniform",18,10,0
83,35,"female","unemployed","high_school","uniform",19,13,0
83,35,"female","unemployed","high_school","uniform",20,11,0
83,35,"female","unemployed","high_school","uniform",21,13,0
83,35,"female","unemployed","high_school","uniform",22,8,0
83,35,"female","unemployed","high_school","uniform",23,9,1
83,35,"female","unemployed","high_school","uniform",24,10,0
83,35,"female","unemployed","high_school","uniform",25,6,0
83,35,"female","unemployed","high_school","uniform",26,8,0
83,35,"female","unemployed","high_school","uniform",27,11,0
83,35,"female","unemployed","high_school","uniform",28,11,0
83,35,"female","unemployed","high_school","uniform",29,10,0
83,35,"female","unemployed","high_school","uniform",30,5,1
84,24,"female","working","high_school","normal_high",1,21,1
84,24,"female","working","high_school","normal_high",2,11,0
84,24,"female","working","high_school","normal_high",3,19,0
84,24,"female","working","high_school","normal_high",4,18,0
84,24,"female","working","high_school","normal_high",5,14,1
84,24,"female","working","high_school","normal_high",6,15,0
84,24,"female","working","high_school","normal_high",7,21,0
84,24,"female","working","high_school","normal_high",8,19,0
84,24,"female","working","high_school","normal_high",9,19,0
84,24,"female","working","high_school","normal_high",10,5,1
84,24,"female","working","high_school","normal_high",11,23,0
84,24,"female","working","high_school","normal_high",12,22,0
84,24,"female","working","high_school","normal_high",13,23,0
84,24,"female","working","high_school","normal_high",14,24,0
84,24,"female","working","high_school","normal_high",15,1,1
84,24,"female","working","high_school","normal_high",16,24,0
84,24,"female","working","high_school","normal_high",17,24,0
84,24,"female","working","high_school","normal_high",18,24,0
84,24,"female","working","high_school","normal_high",19,22,0
84,24,"female","working","high_school","normal_high",20,5,1
84,24,"female","working","high_school","normal_high",21,23,0
84,24,"female","working","high_school","normal_high",22,25,0
84,24,"female","working","high_school","normal_high",23,13,1
84,24,"female","working","high_school","normal_high",24,24,0
84,24,"female","working","high_school","normal_high",25,24,0
84,24,"female","working","high_school","normal_high",26,19,1
84,24,"female","working","high_school","normal_high",27,14,1
84,24,"female","working","high_school","normal_high",28,30,0
84,24,"female","working","high_school","normal_high",29,23,1
84,24,"female","working","high_school","normal_high",30,5,1
85,26,"male","working","bachelor","normal_high",1,19,0
85,26,"male","working","bachelor","normal_high",2,8,0
85,26,"male","working","bachelor","normal_high",3,20,0
85,26,"male","working","bachelor","normal_high",4,3,0
85,26,"male","working","bachelor","normal_high",5,8,0
85,26,"male","working","bachelor","normal_high",6,2,0
85,26,"male","working","bachelor","normal_high",7,10,0
85,26,"male","working","bachelor","normal_high",8,10,0
85,26,"male","working","bachelor","normal_high",9,10,0
85,26,"male","working","bachelor","normal_high",10,5,1
85,26,"male","working","bachelor","normal_high",11,10,0
85,26,"male","working","bachelor","normal_high",12,17,0
85,26,"male","working","bachelor","normal_high",13,10,0
85,26,"male","working","bachelor","normal_high",14,21,0
85,26,"male","working","bachelor","normal_high",15,1,1
85,26,"male","working","bachelor","normal_high",16,19,0
85,26,"male","working","bachelor","normal_high",17,28,1
85,26,"male","working","bachelor","normal_high",18,24,0
85,26,"male","working","bachelor","normal_high",19,27,0
85,26,"male","working","bachelor","normal_high",20,5,1
85,26,"male","working","bachelor","normal_high",21,37,0
85,26,"male","working","bachelor","normal_high",22,22,0
85,26,"male","working","bachelor","normal_high",23,13,1
85,26,"male","working","bachelor","normal_high",24,36,1
85,26,"male","working","bachelor","normal_high",25,23,0
85,26,"male","working","bachelor","normal_high",26,19,1
85,26,"male","working","bachelor","normal_high",27,14,1
85,26,"male","working","bachelor","normal_high",28,29,0
85,26,"male","working","bachelor","normal_high",29,23,1
85,26,"male","working","bachelor","normal_high",30,1,0
86,39,"male","unemployed","bachelor","uniform",1,21,1
86,39,"male","unemployed","bachelor","uniform",2,12,1
86,39,"male","unemployed","bachelor","uniform",3,16,1
86,39,"male","unemployed","bachelor","uniform",4,12,0
86,39,"male","unemployed","bachelor","uniform",5,23,1
86,39,"male","unemployed","bachelor","uniform",6,7,1
86,39,"male","unemployed","bachelor","uniform",7,10,1
86,39,"male","unemployed","bachelor","uniform",8,11,0
86,39,"male","unemployed","bachelor","uniform",9,16,0
86,39,"male","unemployed","bachelor","uniform",10,23,0
86,39,"male","unemployed","bachelor","uniform",11,21,0
86,39,"male","unemployed","bachelor","uniform",12,26,0
86,39,"male","unemployed","bachelor","uniform",13,32,0
86,39,"male","unemployed","bachelor","uniform",14,35,1
86,39,"male","unemployed","bachelor","uniform",15,13,1
86,39,"male","unemployed","bachelor","uniform",16,24,0
86,39,"male","unemployed","bachelor","uniform",17,4,1
86,39,"male","unemployed","bachelor","uniform",18,25,0
86,39,"male","unemployed","bachelor","uniform",19,25,0
86,39,"male","unemployed","bachelor","uniform",20,20,0
86,39,"male","unemployed","bachelor","uniform",21,28,0
86,39,"male","unemployed","bachelor","uniform",22,17,0
86,39,"male","unemployed","bachelor","uniform",23,9,1
86,39,"male","unemployed","bachelor","uniform",24,16,0
86,39,"male","unemployed","bachelor","uniform",25,8,1
86,39,"male","unemployed","bachelor","uniform",26,7,0
86,39,"male","unemployed","bachelor","uniform",27,18,0
86,39,"male","unemployed","bachelor","uniform",28,26,0
86,39,"male","unemployed","bachelor","uniform",29,21,0
86,39,"male","unemployed","bachelor","uniform",30,5,1
87,39,"male","working","bachelor","normal_high",1,21,1
87,39,"male","working","bachelor","normal_high",2,20,0
87,39,"male","working","bachelor","normal_high",3,20,0
87,39,"male","working","bachelor","normal_high",4,20,0
87,39,"male","working","bachelor","normal_high",5,14,1
87,39,"male","working","bachelor","normal_high",6,23,0
87,39,"male","working","bachelor","normal_high",7,23,0
87,39,"male","working","bachelor","normal_high",8,24,0
87,39,"male","working","bachelor","normal_high",9,26,0
87,39,"male","working","bachelor","normal_high",10,5,1
87,39,"male","working","bachelor","normal_high",11,26,0
87,39,"male","working","bachelor","normal_high",12,24,0
87,39,"male","working","bachelor","normal_high",13,26,0
87,39,"male","working","bachelor","normal_high",14,27,0
87,39,"male","working","bachelor","normal_high",15,1,1
87,39,"male","working","bachelor","normal_high",17,24,0
87,39,"male","working","bachelor","normal_high",17,25,0
87,39,"male","working","bachelor","normal_high",18,31,0
87,39,"male","working","bachelor","normal_high",19,28,0
87,39,"male","working","bachelor","normal_high",20,5,1
87,39,"male","working","bachelor","normal_high",21,35,0
87,39,"male","working","bachelor","normal_high",22,35,0
87,39,"male","working","bachelor","normal_high",23,13,1
87,39,"male","working","bachelor","normal_high",24,24,0
87,39,"male","working","bachelor","normal_high",25,25,0
87,39,"male","working","bachelor","normal_high",26,19,1
87,39,"male","working","bachelor","normal_high",27,14,1
87,39,"male","working","bachelor","normal_high",28,20,0
87,39,"male","working","bachelor","normal_high",29,23,1
87,39,"male","working","bachelor","normal_high",30,5,1
88,36,"male","working","doctor","normal_low",1,27,0
88,36,"male","working","doctor","normal_low",2,24,0
88,36,"male","working","doctor","normal_low",3,24,0
88,36,"male","working","doctor","normal_low",4,26,1
88,36,"male","working","doctor","normal_low",5,14,0
88,36,"male","working","doctor","normal_low",6,16,0
88,36,"male","working","doctor","normal_low",7,15,0
88,36,"male","working","doctor","normal_low",8,25,0
88,36,"male","working","doctor","normal_low",9,18,1
88,36,"male","working","doctor","normal_low",10,14,0
88,36,"male","working","doctor","normal_low",11,19,0
88,36,"male","working","doctor","normal_low",12,17,0
88,36,"male","working","doctor","normal_low",13,19,0
88,36,"male","working","doctor","normal_low",14,16,0
88,36,"male","working","doctor","normal_low",15,17,0
88,36,"male","working","doctor","normal_low",16,18,0
88,36,"male","working","doctor","normal_low",17,20,0
88,36,"male","working","doctor","normal_low",18,19,0
88,36,"male","working","doctor","normal_low",19,18,0
88,36,"male","working","doctor","normal_low",20,19,0
88,36,"male","working","doctor","normal_low",21,19,0
88,36,"male","working","doctor","normal_low",22,18,0
88,36,"male","working","doctor","normal_low",23,19,0
88,36,"male","working","doctor","normal_low",24,22,0
88,36,"male","working","doctor","normal_low",25,23,0
88,36,"male","working","doctor","normal_low",26,18,0
88,36,"male","working","doctor","normal_low",27,23,0
88,36,"male","working","doctor","normal_low",28,18,0
88,36,"male","working","doctor","normal_low",29,32,1
88,36,"male","working","doctor","normal_low",30,19,0
89,56,"female","working","high_school","normal_moderate",1,25,1
89,56,"female","working","high_school","normal_moderate",2,20,0
89,56,"female","working","high_school","normal_moderate",3,25,0
89,56,"female","working","high_school","normal_moderate",4,22,1
89,56,"female","working","high_school","normal_moderate",5,22,0
89,56,"female","working","high_school","normal_moderate",6,24,0
89,56,"female","working","high_school","normal_moderate",7,26,0
89,56,"female","working","high_school","normal_moderate",8,22,1
89,56,"female","working","high_school","normal_moderate",9,18,1
89,56,"female","working","high_school","normal_moderate",10,20,0
89,56,"female","working","high_school","normal_moderate",11,24,0
89,56,"female","working","high_school","normal_moderate",12,12,1
89,56,"female","working","high_school","normal_moderate",13,4,1
89,56,"female","working","high_school","normal_moderate",14,19,0
89,56,"female","working","high_school","normal_moderate",15,17,0
89,56,"female","working","high_school","normal_moderate",16,18,0
89,56,"female","working","high_school","normal_moderate",17,22,0
89,56,"female","working","high_school","normal_moderate",18,20,0
89,56,"female","working","high_school","normal_moderate",19,25,0
89,56,"female","working","high_school","normal_moderate",20,25,1
89,56,"female","working","high_school","normal_moderate",21,18,0
89,56,"female","working","high_school","normal_moderate",22,18,0
89,56,"female","working","high_school","normal_moderate",23,23,0
89,56,"female","working","high_school","normal_moderate",24,19,1
89,56,"female","working","high_school","normal_moderate",26,18,0
89,56,"female","working","high_school","normal_moderate",26,20,0
89,56,"female","working","high_school","normal_moderate",27,16,0
89,56,"female","working","high_school","normal_moderate",28,20,0
89,56,"female","working","high_school","normal_moderate",29,20,0
89,56,"female","working","high_school","normal_moderate",30,23,0
90,48,"female","unemployed","bachelor","normal_moderate",1,25,1
90,48,"female","unemployed","bachelor","normal_moderate",2,20,0
90,48,"female","unemployed","bachelor","normal_moderate",3,20,0
90,48,"female","unemployed","bachelor","normal_moderate",4,20,0
90,48,"female","unemployed","bachelor","normal_moderate",5,20,0
90,48,"female","unemployed","bachelor","normal_moderate",6,20,0
90,48,"female","unemployed","bachelor","normal_moderate",7,20,0
90,48,"female","unemployed","bachelor","normal_moderate",8,20,0
90,48,"female","unemployed","bachelor","normal_moderate",9,18,1
90,48,"female","unemployed","bachelor","normal_moderate",10,20,0
90,48,"female","unemployed","bachelor","normal_moderate",11,20,0
90,48,"female","unemployed","bachelor","normal_moderate",12,12,1
90,48,"female","unemployed","bachelor","normal_moderate",13,4,1
90,48,"female","unemployed","bachelor","normal_moderate",14,20,0
90,48,"female","unemployed","bachelor","normal_moderate",15,20,0
90,48,"female","unemployed","bachelor","normal_moderate",16,20,0
90,48,"female","unemployed","bachelor","normal_moderate",17,20,0
90,48,"female","unemployed","bachelor","normal_moderate",18,20,0
90,48,"female","unemployed","bachelor","normal_moderate",19,20,0
90,48,"female","unemployed","bachelor","normal_moderate",20,20,0
90,48,"female","unemployed","bachelor","normal_moderate",21,20,0
90,48,"female","unemployed","bachelor","normal_moderate",22,20,0
90,48,"female","unemployed","bachelor","normal_moderate",23,20,0
90,48,"female","unemployed","bachelor","normal_moderate",24,19,1
90,48,"female","unemployed","bachelor","normal_moderate",25,20,0
90,48,"female","unemployed","bachelor","normal_moderate",26,25,0
90,48,"female","unemployed","bachelor","normal_moderate",27,26,0
90,48,"female","unemployed","bachelor","normal_moderate",28,24,0
90,48,"female","unemployed","bachelor","normal_moderate",29,25,0
90,48,"female","unemployed","bachelor","normal_moderate",30,24,1
91,37,"male","working","master","normal_low",1,26,0
91,37,"male","working","master","normal_low",2,29,1
91,37,"male","working","master","normal_low",3,26,1
91,37,"male","working","master","normal_low",4,22,0
91,37,"male","working","master","normal_low",5,21,0
91,37,"male","working","master","normal_low",6,21,0
91,37,"male","working","master","normal_low",7,26,0
91,37,"male","working","master","normal_low",8,28,0
91,37,"male","working","master","normal_low",9,18,1
91,37,"male","working","master","normal_low",10,28,0
91,37,"male","working","master","normal_low",11,28,0
91,37,"male","working","master","normal_low",12,28,0
91,37,"male","working","master","normal_low",13,30,0
91,37,"male","working","master","normal_low",14,27,1
91,37,"male","working","master","normal_low",15,27,0
91,37,"male","working","master","normal_low",16,28,0
91,37,"male","working","master","normal_low",17,28,0
91,37,"male","working","master","normal_low",19,28,0
91,37,"male","working","master","normal_low",19,30,0
91,37,"male","working","master","normal_low",20,27,1
91,37,"male","working","master","normal_low",21,26,0
91,37,"male","working","master","normal_low",22,26,0
91,37,"male","working","master","normal_low",23,26,0
91,37,"male","working","master","normal_low",24,26,0
91,37,"male","working","master","normal_low",25,26,0
91,37,"male","working","master","normal_low",26,26,0
91,37,"male","working","master","normal_low",27,27,0
91,37,"male","working","master","normal_low",28,26,0
91,37,"male","working","master","normal_low",29,28,0
91,37,"male","working","master","normal_low",30,22,1
92,57,"male","working","bachelor","normal_moderate",1,25,1
92,57,"male","working","bachelor","normal_moderate",2,35,1
92,57,"male","working","bachelor","normal_moderate",3,34,1
92,57,"male","working","bachelor","normal_moderate",4,22,1
92,57,"male","working","bachelor","normal_moderate",5,30,1
92,57,"male","working","bachelor","normal_moderate",6,26,0
92,57,"male","working","bachelor","normal_moderate",7,23,0
92,57,"male","working","bachelor","normal_moderate",8,22,1
92,57,"male","working","bachelor","normal_moderate",9,18,1
92,57,"male","working","bachelor","normal_moderate",10,27,0
92,57,"male","working","bachelor","normal_moderate",11,26,1
92,57,"male","working","bachelor","normal_moderate",12,12,1
92,57,"male","working","bachelor","normal_moderate",13,4,1
92,57,"male","working","bachelor","normal_moderate",14,29,0
92,57,"male","working","bachelor","normal_moderate",15,31,0
92,57,"male","working","bachelor","normal_moderate",16,22,1
92,57,"male","working","bachelor","normal_moderate",17,30,0
92,57,"male","working","bachelor","normal_moderate",18,30,0
92,57,"male","working","bachelor","normal_moderate",19,32,0
92,57,"male","working","bachelor","normal_moderate",20,25,1
92,57,"male","working","bachelor","normal_moderate",21,30,0
92,57,"male","working","bachelor","normal_moderate",22,31,0
92,57,"male","working","bachelor","normal_moderate",23,32,0
92,57,"male","working","bachelor","normal_moderate",24,19,1
92,57,"male","working","bachelor","normal_moderate",25,33,0
92,57,"male","working","bachelor","normal_moderate",26,33,0
92,57,"male","working","bachelor","normal_moderate",27,31,1
92,57,"male","working","bachelor","normal_moderate",28,28,1
92,57,"male","working","bachelor","normal_moderate",29,26,1
92,57,"male","working","bachelor","normal_moderate",30,22,0
93,50,"female","working","bachelor","normal_high",1,18,0
93,50,"female","working","bachelor","normal_high",2,26,1
93,50,"female","working","bachelor","normal_high",3,15,0
93,50,"female","working","bachelor","normal_high",4,25,0
93,50,"female","working","bachelor","normal_high",5,14,1
93,50,"female","working","bachelor","normal_high",6,25,0
93,50,"female","working","bachelor","normal_high",7,25,0
93,50,"female","working","bachelor","normal_high",8,25,0
93,50,"female","working","bachelor","normal_high",9,25,0
93,50,"female","working","bachelor","normal_high",10,5,1
93,50,"female","working","bachelor","normal_high",11,25,0
93,50,"female","working","bachelor","normal_high",12,25,0
93,50,"female","working","bachelor","normal_high",13,25,0
93,50,"female","working","bachelor","normal_high",14,24,0
93,50,"female","working","bachelor","normal_high",15,1,1
93,50,"female","working","bachelor","normal_high",16,25,0
93,50,"female","working","bachelor","normal_high",17,25,0
93,50,"female","working","bachelor","normal_high",18,35,1
93,50,"female","working","bachelor","normal_high",19,30,0
93,50,"female","working","bachelor","normal_high",20,5,1
93,50,"female","working","bachelor","normal_high",21,35,0
93,50,"female","working","bachelor","normal_high",22,35,0
93,50,"female","working","bachelor","normal_high",23,13,1
93,50,"female","working","bachelor","normal_high",24,36,1
93,50,"female","working","bachelor","normal_high",25,30,0
93,50,"female","working","bachelor","normal_high",26,19,1
93,50,"female","working","bachelor","normal_high",28,14,1
93,50,"female","working","bachelor","normal_high",28,32,0
93,50,"female","working","bachelor","normal_high",29,23,1
93,50,"female","working","bachelor","normal_high",30,5,1
94,27,"male","working","bachelor","uniform",1,10,0
94,27,"male","working","bachelor","uniform",2,12,1
94,27,"male","working","bachelor","uniform",3,8,0
94,27,"male","working","bachelor","uniform",4,10,0
94,27,"male","working","bachelor","uniform",5,16,0
94,27,"male","working","bachelor","uniform",6,7,1
94,27,"male","working","bachelor","uniform",7,10,1
94,27,"male","working","bachelor","uniform",8,8,0
94,27,"male","working","bachelor","uniform",9,10,0
94,27,"male","working","bachelor","uniform",10,11,0
94,27,"male","working","bachelor","uniform",11,12,0
94,27,"male","working","bachelor","uniform",12,15,0
94,27,"male","working","bachelor","uniform",13,18,0
94,27,"male","working","bachelor","uniform",14,16,0
94,27,"male","working","bachelor","uniform",15,13,1
94,27,"male","working","bachelor","uniform",16,15,0
94,27,"male","working","bachelor","uniform",17,4,1
94,27,"male","working","bachelor","uniform",18,16,0
94,27,"male","working","bachelor","uniform",19,16,0
94,27,"male","working","bachelor","uniform",20,16,0
94,27,"male","working","bachelor","uniform",21,16,0
94,27,"male","working","bachelor","uniform",22,17,0
94,27,"male","working","bachelor","uniform",23,9,1
94,27,"male","working","bachelor","uniform",24,18,0
94,27,"male","working","bachelor","uniform",25,8,1
94,27,"male","working","bachelor","uniform",26,20,0
94,27,"male","working","bachelor","uniform",27,21,0
94,27,"male","working","bachelor","uniform",28,16,0
94,27,"male","working","bachelor","uniform",29,20,0
94,27,"male","working","bachelor","uniform",30,5,1
95,35,"male","working","master","normal_moderate",1,25,1
95,35,"male","working","master","normal_moderate",2,14,0
95,35,"male","working","master","normal_moderate",3,18,0
95,35,"male","working","master","normal_moderate",4,20,0
95,35,"male","working","master","normal_moderate",5,23,0
95,35,"male","working","master","normal_moderate",6,26,0
95,35,"male","working","master","normal_moderate",7,27,0
95,35,"male","working","master","normal_moderate",8,22,1
95,35,"male","working","master","normal_moderate",9,18,1
95,35,"male","working","master","normal_moderate",10,15,0
95,35,"male","working","master","normal_moderate",11,19,0
95,35,"male","working","master","normal_moderate",12,12,1
95,35,"male","working","master","normal_moderate",13,4,1
95,35,"male","working","master","normal_moderate",14,15,0
95,35,"male","working","master","normal_moderate",15,17,0
95,35,"male","working","master","normal_moderate",16,19,0
95,35,"male","working","master","normal_moderate",17,25,0
95,35,"male","working","master","normal_moderate",18,24,0
95,35,"male","working","master","normal_moderate",19,25,0
95,35,"male","working","master","normal_moderate",20,22,0
95,35,"male","working","master","normal_moderate",21,28,0
95,35,"male","working","master","normal_moderate",22,26,0
95,35,"male","working","master","normal_moderate",24,22,0
95,35,"male","working","master","normal_moderate",24,19,1
95,35,"male","working","master","normal_moderate",25,20,0
95,35,"male","working","master","normal_moderate",26,21,0
95,35,"male","working","master","normal_moderate",27,20,0
95,35,"male","working","master","normal_moderate",28,22,0
95,35,"male","working","master","normal_moderate",29,21,0
95,35,"male","working","master","normal_moderate",30,24,1
96,37,"female","working","high_school","normal_low",1,40,0
96,37,"female","working","high_school","normal_low",2,29,1
96,37,"female","working","high_school","normal_low",3,26,1
96,37,"female","working","high_school","normal_low",4,17,0
96,37,"female","working","high_school","normal_low",5,23,0
96,37,"female","working","high_school","normal_low",6,20,0
96,37,"female","working","high_school","normal_low",7,28,0
96,37,"female","working","high_school","normal_low",8,25,0
96,37,"female","working","high_school","normal_low",9,18,1
96,37,"female","working","high_school","normal_low",10,25,0
96,37,"female","working","high_school","normal_low",11,28,0
96,37,"female","working","high_school","normal_low",12,23,0
96,37,"female","working","high_school","normal_low",13,22,0
96,37,"female","working","high_school","normal_low",14,24,0
96,37,"female","working","high_school","normal_low",15,20,0
96,37,"female","working","high_school","normal_low",16,23,0
96,37,"female","working","high_school","normal_low",17,27,0
96,37,"female","working","high_school","normal_low",18,21,0
96,37,"female","working","high_school","normal_low",19,25,0
96,37,"female","working","high_school","normal_low",20,23,0
96,37,"female","working","high_school","normal_low",21,30,0
96,37,"female","working","high_school","normal_low",22,28,1
96,37,"female","working","high_school","normal_low",23,21,0
96,37,"female","working","high_school","normal_low",24,22,0
96,37,"female","working","high_school","normal_low",25,21,0
96,37,"female","working","high_school","normal_low",26,27,0
96,37,"female","working","high_school","normal_low",27,35,1
96,37,"female","working","high_school","normal_low",28,27,0
96,37,"female","working","high_school","normal_low",29,25,0
96,37,"female","working","high_school","normal_low",30,21,0
97,38,"male","working","bachelor","normal_moderate",1,25,1
97,38,"male","working","bachelor","normal_moderate",2,20,0
97,38,"male","working","bachelor","normal_moderate",3,34,1
97,38,"male","working","bachelor","normal_moderate",4,20,0
97,38,"male","working","bachelor","normal_moderate",5,28,0
97,38,"male","working","bachelor","normal_moderate",6,33,0
97,38,"male","working","bachelor","normal_moderate",7,13,0
97,38,"male","working","bachelor","normal_moderate",8,22,1
97,38,"male","working","bachelor","normal_moderate",9,18,1
97,38,"male","working","bachelor","normal_moderate",10,27,0
97,38,"male","working","bachelor","normal_moderate",11,26,1
97,38,"male","working","bachelor","normal_moderate",12,12,1
97,38,"male","working","bachelor","normal_moderate",13,4,1
97,38,"male","working","bachelor","normal_moderate",14,30,0
97,38,"male","working","bachelor","normal_moderate",15,33,0
97,38,"male","working","bachelor","normal_moderate",16,22,1
97,38,"male","working","bachelor","normal_moderate",17,37,0
97,38,"male","working","bachelor","normal_moderate",18,26,0
97,38,"male","working","bachelor","normal_moderate",19,42,0
97,38,"male","working","bachelor","normal_moderate",20,25,1
97,38,"male","working","bachelor","normal_moderate",21,34,1
97,38,"male","working","bachelor","normal_moderate",22,29,0
97,38,"male","working","bachelor","normal_moderate",23,27,0
97,38,"male","working","bachelor","normal_moderate",24,19,1
97,38,"male","working","bachelor","normal_moderate",25,34,1
97,38,"male","working","bachelor","normal_moderate",26,12,0
97,38,"male","working","bachelor","normal_moderate",27,26,0
97,38,"male","working","bachelor","normal_moderate",28,28,1
97,38,"male","working","bachelor","normal_moderate",29,24,0
97,38,"male","working","bachelor","normal_moderate",30,24,1
98,23,"female","working","professional","uniform",1,9,0
98,23,"female","working","professional","uniform",2,12,1
98,23,"female","working","professional","uniform",3,9,0
98,23,"female","working","professional","uniform",4,13,0
98,23,"female","working","professional","uniform",5,19,0
98,23,"female","working","professional","uniform",6,7,1
98,23,"female","working","professional","uniform",7,10,1
98,23,"female","working","professional","uniform",8,10,0
98,23,"female","working","professional","uniform",9,16,0
98,23,"female","working","professional","uniform",10,20,0
98,23,"female","working","professional","uniform",11,22,1
98,23,"female","working","professional","uniform",12,21,0
98,23,"female","working","professional","uniform",13,21,0
98,23,"female","working","professional","uniform",14,27,0
98,23,"female","working","professional","uniform",15,13,1
98,23,"female","working","professional","uniform",16,10,0
98,23,"female","working","professional","uniform",17,4,1
98,23,"female","working","professional","uniform",18,20,0
98,23,"female","working","professional","uniform",19,15,0
98,23,"female","working","professional","uniform",20,25,0
98,23,"female","working","professional","uniform",21,30,0
98,23,"female","working","professional","uniform",22,35,0
98,23,"female","working","professional","uniform",23,9,1
98,23,"female","working","professional","uniform",24,40,0
98,23,"female","working","professional","uniform",25,8,1
98,23,"female","working","professional","uniform",26,20,0
98,23,"female","working","professional","uniform",27,36,1
98,23,"female","working","professional","uniform",28,20,0
98,23,"female","working","professional","uniform",29,27,1
98,23,"female","working","professional","uniform",30,5,1
99,36,"male","working","master","normal_low",1,34,0
99,36,"male","working","master","normal_low",2,29,1
99,36,"male","working","master","normal_low",3,19,0
99,36,"male","working","master","normal_low",4,24,0
99,36,"male","working","master","normal_low",5,35,1
99,36,"male","working","master","normal_low",6,33,0
99,36,"male","working","master","normal_low",7,34,1
99,36,"male","working","master","normal_low",8,29,0
99,36,"male","working","master","normal_low",9,18,1
99,36,"male","working","master","normal_low",10,32,0
99,36,"male","working","master","normal_low",11,31,1
99,36,"male","working","master","normal_low",12,31,1
99,36,"male","working","master","normal_low",13,32,0
99,36,"male","working","master","normal_low",14,27,1
99,36,"male","working","master","normal_low",15,29,1
99,36,"male","working","master","normal_low",16,29,0
99,36,"male","working","master","normal_low",17,30,1
99,36,"male","working","master","normal_low",18,26,0
99,36,"male","working","master","normal_low",19,28,0
99,36,"male","working","master","normal_low",21,27,1
99,36,"male","working","master","normal_low",21,24,0
99,36,"male","working","master","normal_low",22,28,1
99,36,"male","working","master","normal_low",23,25,0
99,36,"male","working","master","normal_low",24,30,1
99,36,"male","working","master","normal_low",25,23,0
99,36,"male","working","master","normal_low",26,26,0
